customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ChargeIncreaseRatio,TenureGroup,IsNewCustomer,ServiceCount,HasInternet,HasPhone,IsFiber,HasStreaming,HasSupportBundle,IsMonthToMonth,IsAutoPay,IsElectronicCheck,HasFamily,ChurnNumeric,ChurnProbability,PredictedChurn,ChurnRiskCohort
2351-BKRZW,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,No,75.68255813953488,0.9936239187548974,Loyal (25-48),0,4,1,1,0,1,1,0,1,0,1,0,0.021551316664747723,0,Low Risk (<30%)
7921-BEPCI,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,No,59.23611111111112,1.008675263774912,Veteran (49-72),0,2,1,1,0,0,1,0,1,0,0,0,0.021502185838103354,0,Low Risk (<30%)
3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,Yes,55.38909090909091,1.0390132615546217,Veteran (49-72),0,3,1,1,0,0,1,0,1,0,1,1,0.02144601456219884,0,Low Risk (<30%)
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,86.13819444444444,1.0285797208942349,Veteran (49-72),0,5,1,1,0,1,1,0,1,0,0,0,0.02137508461037873,0,Low Risk (<30%)
0270-THENM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No,70.86597222222223,0.985663468793791,Veteran (49-72),0,4,1,1,0,0,1,0,1,0,1,0,0.02128525397411267,0,Low Risk (<30%)
1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,23.66953125,1.0477605043403635,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.021140975108560986,0,Low Risk (<30%)
8748-HFWBO,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,357.7,No,18.82631578947368,1.0570310315907183,Mid (13-24),0,0,0,1,0,0,0,0,0,0,1,0,0.021124531909517706,0,Low Risk (<30%)
8670-MEFCP,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No,93.86805555555556,0.9896870607383296,Loyal (25-48),0,6,1,1,0,1,1,0,1,0,1,0,0.021095238095238094,0,Low Risk (<30%)
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,No,58.0575,1.030874564009818,Veteran (49-72),0,3,1,1,0,0,1,0,1,0,1,0,0.021073219449321647,0,Low Risk (<30%)
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,No,18.298648648648648,1.082047116165719,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.021046502289980548,0,Low Risk (<30%)
3308-JSGML,Male,1,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,No,65.87881355932203,0.9722397314020352,Veteran (49-72),0,5,1,0,0,1,1,0,1,0,1,0,0.02098495997746304,0,Low Risk (<30%)
0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,20.974038461538463,0.9726309998624671,Veteran (49-72),0,0,0,1,0,0,0,0,0,1,1,0,0.020963425463425462,0,Low Risk (<30%)
2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No,19.998214285714287,0.990088400750067,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.020904682792191175,0,Low Risk (<30%)
9885-MFVSU,Female,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,1662.05,No,47.48714285714286,0.9760536686621945,Loyal (25-48),0,3,1,0,0,1,1,0,1,0,1,0,0.02087878787878788,0,Low Risk (<30%)
9668-PUGNU,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,No,25.580281690140847,0.957768968175311,Veteran (49-72),0,0,0,1,0,0,0,0,0,1,1,0,0.0208766838593182,0,Low Risk (<30%)
0906-QVPMS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,No,115.96458333333334,0.992975585218188,Veteran (49-72),0,6,1,1,1,1,1,0,1,0,1,0,0.020819476216296103,0,Low Risk (<30%)
5485-ITNPC,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5595.3,No,84.77727272727273,1.0132432577341697,Veteran (49-72),0,6,1,1,0,1,1,0,1,0,1,0,0.020773692810457517,0,Low Risk (<30%)
8780-YRMTT,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,48.14015151515152,0.9846250688488472,Veteran (49-72),0,4,1,0,0,0,1,0,0,0,0,0,0.020746449456975773,0,Low Risk (<30%)
1084-MNSMJ,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,No,86.70490196078431,0.9861034159137936,Veteran (49-72),0,6,1,1,0,1,1,0,1,0,1,0,0.020712962962962964,0,Low Risk (<30%)
7008-LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,25.33863636363636,0.9984751995694684,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.02071041109901962,0,Low Risk (<30%)
7560-QRBXH,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7,No,19.51458333333333,1.022312373225152,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.020652449895437273,0,Low Risk (<30%)
7401-JIXNM,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,No,91.94444444444444,0.9929909365558912,Veteran (49-72),0,6,1,1,0,1,1,0,1,0,1,0,0.020572751322751322,0,Low Risk (<30%)
5014-GSOUQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,No,18.74230769230769,1.0644366919761952,Mid (13-24),0,0,0,1,0,0,0,0,0,0,0,0,0.020522015731257642,0,Low Risk (<30%)
8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No,19.632608695652173,1.000885837670247,Mid (13-24),0,0,0,1,0,0,0,0,0,0,1,0,0.020430138600232142,0,Low Risk (<30%)
4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,No,19.022093023255817,1.0514090103307046,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.020419957563836282,0,Low Risk (<30%)
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,38.375,1.003257328990228,Veteran (49-72),0,3,1,0,0,0,1,0,1,0,1,0,0.02041863691863692,0,Low Risk (<30%)
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,38.145,0.9883339887272252,Veteran (49-72),0,3,1,0,0,0,1,0,1,0,1,0,0.020379749879749883,0,Low Risk (<30%)
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,22.245833333333334,0.9035399887619404,Mid (13-24),0,0,0,1,0,0,0,0,0,0,1,0,0.020345755693581782,0,Low Risk (<30%)
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,No,87.63402777777777,0.9819245124531472,Veteran (49-72),0,5,1,1,0,1,1,0,1,0,0,0,0.020344619538167928,0,Low Risk (<30%)
7813-TKCVO,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,19.6575,1.0352282843698335,Mid (13-24),0,0,0,1,0,0,0,0,0,0,1,0,0.020287493524736196,0,Low Risk (<30%)
1534-OULXE,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,48.54754098360656,1.0237387722023368,Veteran (49-72),0,1,1,1,0,0,1,0,1,0,1,0,0.020258858445743693,0,Low Risk (<30%)
9795-SHUHB,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,57.73939393939394,1.0079773275952555,Veteran (49-72),0,3,1,1,0,0,1,0,1,0,1,0,0.02025181124494626,0,Low Risk (<30%)
3727-OVPRY,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No,25.9780303030303,0.9892974833046572,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.020247645541012358,0,Low Risk (<30%)
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,62.77,0.9773777282141152,Veteran (49-72),0,3,1,1,0,0,1,0,0,0,1,0,0.02022993510712809,0,Low Risk (<30%)
9361-YNQWJ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,25.01875,0.9752685485885584,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,0,0,0.02022883809751832,0,Low Risk (<30%)
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No,48.14571428571429,1.0353984926710582,Veteran (49-72),0,4,1,0,0,1,1,0,1,0,1,0,0.02018783068783069,0,Low Risk (<30%)
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,85.36190476190477,0.9916601584290974,Veteran (49-72),0,2,1,1,1,0,1,0,1,0,1,0,0.020187770562770557,0,Low Risk (<30%)
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,No,68.36399999999999,1.016616932888655,Veteran (49-72),0,3,1,1,0,1,1,0,1,0,0,0,0.020147909698590545,0,Low Risk (<30%)
4979-HPRFL,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,No,25.040178571428573,0.9644499910857548,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.020113541908802532,0,Low Risk (<30%)
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,19.447058823529414,1.0618572292800963,Mid (13-24),0,0,0,1,0,0,0,0,0,0,0,0,0.01991848691748629,0,Low Risk (<30%)
0361-HJRDX,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,66.75882352941177,0.9639175257731956,Veteran (49-72),0,6,1,0,0,1,1,0,1,0,0,0,0.019889965546942293,0,Low Risk (<30%)
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,81.85972222222222,1.0346968900049205,Veteran (49-72),0,5,1,1,0,1,1,0,1,0,1,0,0.01988095238095238,0,Low Risk (<30%)
3669-WHAFY,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No,113.77605633802816,1.0120758594223889,Veteran (49-72),0,6,1,1,1,1,1,0,1,0,1,0,0.01985793175721241,0,Low Risk (<30%)
3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,82.04714285714286,0.971392753295144,Veteran (49-72),0,5,1,1,0,1,1,0,1,0,1,0,0.019856888481888484,0,Low Risk (<30%)
4194-FJARJ,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,No,60.6287037037037,0.9896302631378,Veteran (49-72),0,2,1,1,0,0,1,0,1,0,1,0,0.019824219690403967,0,Low Risk (<30%)
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,No,71.70092592592593,0.9755801490243682,Veteran (49-72),0,4,1,1,0,1,1,0,1,0,1,0,0.019805598856279697,0,Low Risk (<30%)
3638-WEABW,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.9,3505.1,No,60.43275862068965,0.9911842743431,Veteran (49-72),0,2,1,1,0,0,1,0,1,0,1,0,0.019713485860544687,0,Low Risk (<30%)
6770-UAYGJ,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1211.65,No,24.727551020408164,1.0211282135930342,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.01970848271710203,0,Low Risk (<30%)
8999-YPYBV,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.35,3858.05,No,85.73444444444445,0.9838519459312346,Loyal (25-48),0,6,1,1,0,1,1,0,0,0,1,0,0.01969356261022928,0,Low Risk (<30%)
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,No,25.254901960784316,0.9879270186335404,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,0,0,0.01964797884594347,0,Low Risk (<30%)
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,18.12209302325581,1.0843118383060637,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,0,0,0.019625621258675258,0,Low Risk (<30%)
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,57.535384615384615,1.0358842718861971,Veteran (49-72),0,3,1,1,0,0,1,0,0,0,0,0,0.019583333333333335,0,Low Risk (<30%)
1488-PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,117.74583333333334,0.9923918043809052,Veteran (49-72),0,6,1,1,1,1,1,0,1,0,1,0,0.01958110029559834,0,Low Risk (<30%)
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,No,20.802941176470583,0.9686130354870636,Mid (13-24),0,0,0,1,0,0,0,0,0,0,0,0,0.019546404121288045,0,Low Risk (<30%)
8450-LUGUK,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,861.85,No,23.293243243243243,1.0346347972384986,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.019489776896872698,0,Low Risk (<30%)
1790-NESIO,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,No,20.1,1.0149253731343282,Mid (13-24),0,0,0,1,0,0,0,0,0,0,0,0,0.01939910711351391,0,Low Risk (<30%)
1945-XISKS,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,19.928358208955224,0.986032055122828,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.019353356614356977,0,Low Risk (<30%)
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,18.25862068965517,1.0460812086874411,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,0,0,0.019294118254263182,0,Low Risk (<30%)
7321-KKSDU,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,No,21.775,0.9414466130884042,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.019289397365343408,0,Low Risk (<30%)
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,4048.95,No,69.80948275862069,1.00416157275343,Veteran (49-72),0,4,1,1,0,1,1,0,1,0,0,0,0.019231203532611124,0,Low Risk (<30%)
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,18.619565217391305,1.0607122008172796,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.01920802584144821,0,Low Risk (<30%)
6164-HAQTX,Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,No,54.76971830985916,0.9850333663353606,Veteran (49-72),0,5,1,0,0,1,1,0,1,0,0,0,0.019178932178932177,0,Low Risk (<30%)
7602-DBTOU,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,19.950704225352112,0.982421461348394,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.019168171429171793,0,Low Risk (<30%)
8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,No,19.77142857142857,0.9888005780346822,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.019156344476168374,0,Low Risk (<30%)
2007-QVGAW,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No,19.009558823529414,1.0179089467373226,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.019154415256845702,0,Low Risk (<30%)
1970-KKFWL,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,797.1,No,22.774285714285718,1.0230836783339607,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,0,0,0.019122809371510344,0,Low Risk (<30%)
3813-DHBBB,Male,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,3521.7,No,52.56268656716418,0.9693187949001904,Veteran (49-72),0,4,1,0,0,1,1,0,1,0,1,0,0.019105825223328283,0,Low Risk (<30%)
4538-WNTMJ,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.95,1165.9,No,25.345652173913045,0.9843897418303456,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.01908867832348337,0,Low Risk (<30%)
8746-BFOAJ,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,20.454761904761902,1.0022116168082875,Mid (13-24),0,0,0,1,0,0,0,0,1,0,0,0,0.01905926505826443,0,Low Risk (<30%)
5859-HZYLF,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,515.75,No,19.83653846153846,0.965390208434319,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.019050788442831496,0,Low Risk (<30%)
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,6716.45,No,93.28402777777778,0.9664033827393936,Veteran (49-72),0,6,1,1,0,1,1,0,1,0,1,0,0.019026455026455027,0,Low Risk (<30%)
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,25.306666666666665,0.9740516332982088,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.018991878257669712,0,Low Risk (<30%)
3284-SVCRO,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,No,24.912222222222223,1.0235939520984791,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.018930728989348302,0,Low Risk (<30%)
5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,No,69.678125,0.9795039691438312,Mid (13-24),0,4,1,1,0,1,1,0,1,0,1,0,0.01885740610740611,0,Low Risk (<30%)
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,18.25357142857143,1.0299354333789863,Mid (13-24),0,0,0,1,0,0,0,0,0,0,1,0,0.018855565970551987,0,Low Risk (<30%)
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,56.6,0.9876325088339222,Veteran (49-72),0,2,1,1,0,0,1,0,1,0,1,0,0.018837266506260556,0,Low Risk (<30%)
8129-GMVGI,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,No,19.46607142857143,1.0299972479589028,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.0188056718513022,0,Low Risk (<30%)
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,No,23.85,0.8364779874213836,New (0-6),1,0,0,1,0,0,0,0,0,0,0,0,0.01878317196705892,0,Low Risk (<30%)
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,19.97948717948718,0.9684933264887065,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.018762825756304016,0,Low Risk (<30%)
8046-DNVTL,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,37.83145161290323,1.0203150646969794,Veteran (49-72),0,3,1,0,0,0,1,0,1,0,1,0,0.01869651644651644,0,Low Risk (<30%)
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,26.028888888888886,0.9470246734397678,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.018686717105734364,0,Low Risk (<30%)
6855-VLGOS,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,No,19.896527777777777,1.0328435307668145,Veteran (49-72),0,0,0,1,0,0,0,0,0,1,1,0,0.018559908946678624,0,Low Risk (<30%)
6340-DACFT,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,No,21.405,0.9600560616678346,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.0185480382346032,0,Low Risk (<30%)
2207-RYYRL,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1331.05,No,25.597115384615385,0.9590924458134557,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,1,0,0.01842084442946374,0,Low Risk (<30%)
5177-RVZNU,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,20.416216216216217,0.9943076515753244,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.01837363769763707,0,Low Risk (<30%)
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,No,24.183333333333334,1.011026878015162,Loyal (25-48),0,0,0,1,0,0,0,0,0,0,1,0,0.018302274110893423,0,Low Risk (<30%)
4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1244.8,No,20.07741935483871,0.9936535989717225,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,0,0.018261680182025685,0,Low Risk (<30%)
7446-SFAOA,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5,No,19.39189189189189,1.023623693379791,Loyal (25-48),0,0,0,1,0,0,0,0,1,0,1,0,0.01824783193337268,0,Low Risk (<30%)
